[iView]
Converted from:	C:\Users\iView X\Desktop\SebastianGluth\OUTPUT\EyeTrackingData_ID15.idf
Date:	12.03.2019 11:05:20
Version:	IDF Event Detector 3.0.18
Sample Rate:	500
Subject:	S3_3AFC_Eye_ID15                                                                                                                                                                                                                                                
Description:	15                                                                                                                                                                                                                                                              

Table Header for Fixations:
Event Type	Trial	Number	Start	End	Duration	Location X	Location Y	Dispersion X	Dispersion Y	Plane	Avg. Pupil Size X	Avg Pupil Size Y

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.

Table Header for Blinks:
Event Type	Trial	Number	Start	End	Duration

Table Header for User Events:
Event Type	Trial	Number	Start	Description

UserEvent	1	1	12220510102	# Message: Trial_1
UserEvent	1	2	12220514635	# Message: WhiteCross
UserEvent	1	3	12222405010	# Message: ChoicePhase
UserEvent	1	4	12224760520	# Message: ChoiceLogged_3
UserEvent	1	5	12225264867	# Message: GreenCross
UserEvent	1	6	12226764621	# Message: Trial_2
UserEvent	1	7	12226766934	# Message: WhiteCross
UserEvent	1	8	12228410331	# Message: ChoicePhase
UserEvent	1	9	12230258192	# Message: ChoiceLogged_2
UserEvent	1	10	12230762077	# Message: GreenCross
UserEvent	1	11	12232265108	# Message: Trial_3
UserEvent	1	12	12232271502	# Message: WhiteCross
UserEvent	1	13	12233903652	# Message: ChoicePhase
UserEvent	1	14	12236023406	# Message: ChoiceLogged_1
UserEvent	1	15	12236526578	# Message: GreenCross
UserEvent	1	16	12238027469	# Message: Trial_4
UserEvent	1	17	12238029779	# Message: WhiteCross
UserEvent	1	18	12239665317	# Message: ChoicePhase
UserEvent	1	19	12241221206	# Message: ChoiceLogged_2
UserEvent	1	20	12241724708	# Message: GreenCross
UserEvent	1	21	12243225925	# Message: Trial_5
UserEvent	1	22	12243227882	# Message: WhiteCross
UserEvent	1	23	12244864075	# Message: ChoicePhase
UserEvent	1	24	12247189073	# Message: ChoiceLogged_2
UserEvent	1	25	12247693622	# Message: GreenCross
UserEvent	1	26	12249194724	# Message: Trial_6
UserEvent	1	27	12249196988	# Message: WhiteCross
UserEvent	1	28	12250828576	# Message: ChoicePhase
UserEvent	1	29	12252250427	# Message: ChoiceLogged_2
UserEvent	1	30	12252752597	# Message: GreenCross
