[iView]
Converted from:	C:\Users\iView X\Desktop\SebastianGluth\OUTPUT\EyeTrackingData_ID35.idf
Date:	19.03.2019 11:07:25
Version:	IDF Event Detector 3.0.18
Sample Rate:	500
Subject:	S3_3AFC_Eye_ID35                                                                                                                                                                                                                                                
Description:	35                                                                                                                                                                                                                                                              

Table Header for Fixations:
Event Type	Trial	Number	Start	End	Duration	Location X	Location Y	Dispersion X	Dispersion Y	Plane	Avg. Pupil Size X	Avg Pupil Size Y

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.

Table Header for Blinks:
Event Type	Trial	Number	Start	End	Duration

Table Header for User Events:
Event Type	Trial	Number	Start	Description

UserEvent	1	1	11979124355	# Message: Trial_1
UserEvent	1	2	11979131068	# Message: WhiteCross
UserEvent	1	3	11980826753	# Message: ChoicePhase
UserEvent	1	4	11982066257	# Message: ChoiceLogged_2
UserEvent	1	5	11982569662	# Message: GreenCross
UserEvent	1	6	11984069994	# Message: Trial_2
UserEvent	1	7	11984071232	# Message: WhiteCross
UserEvent	1	8	11985710006	# Message: ChoicePhase
UserEvent	1	9	11986930914	# Message: ChoiceLogged_3
UserEvent	1	10	11987482275	# Message: GreenCross
UserEvent	1	11	11988983120	# Message: Trial_3
UserEvent	1	12	11988985259	# Message: WhiteCross
UserEvent	1	13	11990622930	# Message: ChoicePhase
UserEvent	1	14	11991629397	# Message: ChoiceLogged_1
UserEvent	1	15	11992132179	# Message: GreenCross
UserEvent	1	16	11993632731	# Message: Trial_4
UserEvent	1	17	11993635351	# Message: WhiteCross
UserEvent	1	18	11995271400	# Message: ChoicePhase
UserEvent	1	19	11996082516	# Message: ChoiceLogged_2
UserEvent	1	20	11996584617	# Message: GreenCross
UserEvent	1	21	11998084467	# Message: Trial_5
UserEvent	1	22	11998086204	# Message: WhiteCross
UserEvent	1	23	11999719858	# Message: ChoicePhase
UserEvent	1	24	12000908926	# Message: ChoiceLogged_3
UserEvent	1	25	12001412696	# Message: GreenCross
UserEvent	1	26	12002912339	# Message: Trial_6
UserEvent	1	27	12002913833	# Message: WhiteCross
UserEvent	1	28	12004555851	# Message: ChoicePhase
UserEvent	1	29	12005793076	# Message: ChoiceLogged_3
UserEvent	1	30	12006297169	# Message: GreenCross
UserEvent	1	31	12007798507	# Message: Trial_7
UserEvent	1	32	12007801186	# Message: WhiteCross
UserEvent	1	33	12009432945	# Message: ChoicePhase
UserEvent	1	34	12010772497	# Message: ChoiceLogged_2
UserEvent	1	35	12011274741	# Message: GreenCross
UserEvent	1	36	12012775333	# Message: Trial_8
UserEvent	1	37	12012777437	# Message: WhiteCross
UserEvent	1	38	12014414280	# Message: ChoicePhase
UserEvent	1	39	12015440330	# Message: ChoiceLogged_2
UserEvent	1	40	12015942484	# Message: GreenCross
UserEvent	1	41	12017443082	# Message: Trial_9
UserEvent	1	42	12017445088	# Message: WhiteCross
UserEvent	1	43	12019162314	# Message: ChoicePhase
UserEvent	1	44	12020254358	# Message: ChoiceLogged_2
