[iView]
Converted from:	C:\Users\iView X\Desktop\SebastianGluth\OUTPUT\EyeTrackingData_ID39.idf
Date:	21.03.2019 08:08:04
Version:	IDF Event Detector 3.0.18
Sample Rate:	500
Subject:	S3_3AFC_Eye_ID39                                                                                                                                                                                                                                                
Description:	39                                                                                                                                                                                                                                                              

Table Header for Fixations:
Event Type	Trial	Number	Start	End	Duration	Location X	Location Y	Dispersion X	Dispersion Y	Plane	Avg. Pupil Size X	Avg Pupil Size Y

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.

Table Header for Blinks:
Event Type	Trial	Number	Start	End	Duration

Table Header for User Events:
Event Type	Trial	Number	Start	Description

UserEvent	1	1	1144155290	# Message: Trial_1
UserEvent	1	2	1144161143	# Message: WhiteCross
UserEvent	1	3	1148289426	# Message: ChoicePhase
UserEvent	1	4	1150325749	# Message: ChoiceLogged_3
UserEvent	1	5	1150830988	# Message: GreenCross
UserEvent	1	6	1152331376	# Message: Trial_2
UserEvent	1	7	1152333338	# Message: WhiteCross
UserEvent	1	8	1158001945	# Message: ChoicePhase
UserEvent	1	9	1160609799	# Message: ChoiceLogged_3
UserEvent	1	10	1161113165	# Message: GreenCross
UserEvent	1	11	1162613190	# Message: Trial_3
UserEvent	1	12	1162615504	# Message: WhiteCross
UserEvent	1	13	1165316453	# Message: ChoicePhase
UserEvent	1	14	1168801326	# Message: ChoiceLogged_1
UserEvent	1	15	1169304909	# Message: GreenCross
UserEvent	1	16	1170805675	# Message: Trial_4
UserEvent	1	17	1170807087	# Message: WhiteCross
UserEvent	1	18	1175426189	# Message: ChoicePhase
UserEvent	1	19	1178164604	# Message: ChoiceLogged_1
UserEvent	1	20	1178667523	# Message: GreenCross
UserEvent	1	21	1180168119	# Message: Trial_5
UserEvent	1	22	1180170076	# Message: WhiteCross
UserEvent	1	23	1183441367	# Message: ChoicePhase
UserEvent	1	24	1186096240	# Message: ChoiceLogged_1
UserEvent	1	25	1186599635	# Message: GreenCross
UserEvent	1	26	1188101964	# Message: Trial_6
