[iView]
Converted from:	C:\Users\iView X\Desktop\SebastianGluth\OUTPUT\EyeTrackingData_ID29.idf
Date:	15.03.2019 08:03:40
Version:	IDF Event Detector 3.0.18
Sample Rate:	500
Subject:	S3_3AFC_Eye_ID29                                                                                                                                                                                                                                                
Description:	29                                                                                                                                                                                                                                                              

Table Header for Fixations:
Event Type	Trial	Number	Start	End	Duration	Location X	Location Y	Dispersion X	Dispersion Y	Plane	Avg. Pupil Size X	Avg Pupil Size Y

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.

Table Header for Blinks:
Event Type	Trial	Number	Start	End	Duration

Table Header for User Events:
Event Type	Trial	Number	Start	Description

UserEvent	1	1	967663224	# Message: Trial_1
UserEvent	1	2	967667417	# Message: WhiteCross
UserEvent	1	3	969778203	# Message: ChoicePhase
UserEvent	1	4	971568552	# Message: ChoiceLogged_1
UserEvent	1	5	972072433	# Message: GreenCross
UserEvent	1	6	973571376	# Message: Trial_2
UserEvent	1	7	973577835	# Message: WhiteCross
UserEvent	1	8	975212487	# Message: ChoicePhase
UserEvent	1	9	977432904	# Message: ChoiceLogged_3
UserEvent	1	10	977935605	# Message: GreenCross
UserEvent	1	11	979436323	# Message: Trial_3
UserEvent	1	12	979438573	# Message: WhiteCross
UserEvent	1	13	981309335	# Message: ChoicePhase
UserEvent	1	14	985928148	# Message: ChoiceLogged_1
UserEvent	1	15	986432096	# Message: GreenCross
UserEvent	1	16	987934171	# Message: Trial_4
UserEvent	1	17	987937188	# Message: WhiteCross
UserEvent	1	18	989574813	# Message: ChoicePhase
UserEvent	1	19	991826016	# Message: ChoiceLogged_1
UserEvent	1	20	992329045	# Message: GreenCross
UserEvent	1	21	993839677	# Message: Trial_5
UserEvent	1	22	993841494	# Message: WhiteCross
UserEvent	1	23	996085355	# Message: ChoicePhase
UserEvent	1	24	998647711	# Message: ChoiceLogged_2
UserEvent	1	25	999156399	# Message: GreenCross
UserEvent	1	26	1000656878	# Message: Trial_6
UserEvent	1	27	1000659325	# Message: WhiteCross
UserEvent	1	28	1002601670	# Message: ChoicePhase
UserEvent	1	29	1003759887	# Message: ChoiceLogged_3
UserEvent	1	30	1004264723	# Message: GreenCross
UserEvent	1	31	1005764743	# Message: Trial_7
UserEvent	1	32	1005767124	# Message: WhiteCross
UserEvent	1	33	1008113274	# Message: ChoicePhase
UserEvent	1	34	1009553617	# Message: ChoiceLogged_2
UserEvent	1	35	1010054852	# Message: GreenCross
UserEvent	1	36	1011558377	# Message: Trial_8
UserEvent	1	37	1011560063	# Message: WhiteCross
UserEvent	1	38	1013597064	# Message: ChoicePhase
UserEvent	1	39	1015701764	# Message: ChoiceLogged_1
UserEvent	1	40	1016204384	# Message: GreenCross
UserEvent	1	41	1017704445	# Message: Trial_9
UserEvent	1	42	1017705806	# Message: WhiteCross
UserEvent	1	43	1020125493	# Message: ChoicePhase
UserEvent	1	44	1021515078	# Message: ChoiceLogged_3
UserEvent	1	45	1022017619	# Message: GreenCross
UserEvent	1	46	1023517368	# Message: Trial_10
UserEvent	1	47	1023518641	# Message: WhiteCross
UserEvent	1	48	1025606949	# Message: ChoicePhase
UserEvent	1	49	1029062146	# Message: ChoiceLogged_2
UserEvent	1	50	1029568694	# Message: GreenCross
UserEvent	1	51	1031069547	# Message: Trial_11
UserEvent	1	52	1031071957	# Message: WhiteCross
UserEvent	1	53	1033003927	# Message: ChoicePhase
UserEvent	1	54	1034710260	# Message: ChoiceLogged_1
UserEvent	1	55	1035213052	# Message: GreenCross
