[iView]
Converted from:	C:\Users\iView X\Desktop\SebastianGluth\OUTPUT\EyeTrackingData_ID41.idf
Date:	22.03.2019 08:27:34
Version:	IDF Event Detector 3.0.18
Sample Rate:	500
Subject:	S3_3AFC_Eye_ID41                                                                                                                                                                                                                                                
Description:	41                                                                                                                                                                                                                                                              

Table Header for Fixations:
Event Type	Trial	Number	Start	End	Duration	Location X	Location Y	Dispersion X	Dispersion Y	Plane	Avg. Pupil Size X	Avg Pupil Size Y

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.

Table Header for Blinks:
Event Type	Trial	Number	Start	End	Duration

Table Header for User Events:
Event Type	Trial	Number	Start	Description

UserEvent	1	1	2205983356	# Message: Trial_1
UserEvent	1	2	2205988738	# Message: WhiteCross
UserEvent	1	3	2210213117	# Message: ChoicePhase
UserEvent	1	4	2211669230	# Message: ChoiceLogged_2
UserEvent	1	5	2212173041	# Message: GreenCross
UserEvent	1	6	2213671944	# Message: Trial_2
UserEvent	1	7	2213675336	# Message: WhiteCross
UserEvent	1	8	2215318141	# Message: ChoicePhase
UserEvent	1	9	2217301257	# Message: ChoiceLogged_1
UserEvent	1	10	2217804222	# Message: GreenCross
UserEvent	1	11	2219304881	# Message: Trial_3
UserEvent	1	12	2219307137	# Message: WhiteCross
UserEvent	1	13	2221492778	# Message: ChoicePhase
UserEvent	1	14	2223467036	# Message: ChoiceLogged_2
UserEvent	1	15	2223969942	# Message: GreenCross
UserEvent	1	16	2225469542	# Message: Trial_4
UserEvent	1	17	2225471387	# Message: WhiteCross
UserEvent	1	18	2227373635	# Message: ChoicePhase
UserEvent	1	19	2228647260	# Message: ChoiceLogged_1
UserEvent	1	20	2229149565	# Message: GreenCross
UserEvent	1	21	2230648621	# Message: Trial_5
UserEvent	1	22	2230654659	# Message: WhiteCross
UserEvent	1	23	2233421166	# Message: ChoicePhase
UserEvent	1	24	2235043758	# Message: ChoiceLogged_1
UserEvent	1	25	2235550051	# Message: GreenCross
UserEvent	1	26	2237054738	# Message: Trial_6
UserEvent	1	27	2237057287	# Message: WhiteCross
UserEvent	1	28	2238702760	# Message: ChoicePhase
UserEvent	1	29	2240325277	# Message: ChoiceLogged_1
UserEvent	1	30	2240830289	# Message: GreenCross
UserEvent	1	31	2242330415	# Message: Trial_7
UserEvent	1	32	2242331830	# Message: WhiteCross
UserEvent	1	33	2244234096	# Message: ChoicePhase
UserEvent	1	34	2246395129	# Message: ChoiceLogged_1
