[iView]
Converted from:	C:\Users\iView X\Desktop\SebastianGluth\OUTPUT\EyeTrackingData_ID2.idf
Date:	05.03.2019 14:00:39
Version:	IDF Event Detector 3.0.18
Sample Rate:	500
Subject:	S3_3AFC_Eye_ID2                                                                                                                                                                                                                                                 
Description:	2                                                                                                                                                                                                                                                               

Table Header for Fixations:
Event Type	Trial	Number	Start	End	Duration	Location X	Location Y	Dispersion X	Dispersion Y	Plane	Avg. Pupil Size X	Avg Pupil Size Y

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.

Table Header for Blinks:
Event Type	Trial	Number	Start	End	Duration

Table Header for User Events:
Event Type	Trial	Number	Start	Description

UserEvent	1	1	16910795074	# Message: Trial_1
UserEvent	1	2	16910797769	# Message: WhiteCross
UserEvent	1	3	16912667069	# Message: ChoicePhase
UserEvent	1	4	16914439493	# Message: ChoiceLogged_2
UserEvent	1	5	16914942432	# Message: GreenCross
UserEvent	1	6	16916442440	# Message: Trial_2
UserEvent	1	7	16916444814	# Message: WhiteCross
UserEvent	1	8	16918082450	# Message: ChoicePhase
UserEvent	1	9	16920005811	# Message: ChoiceLogged_1
UserEvent	1	10	16920509820	# Message: GreenCross
UserEvent	1	11	16922010623	# Message: Trial_3
UserEvent	1	12	16922012746	# Message: WhiteCross
UserEvent	1	13	16923647085	# Message: ChoicePhase
UserEvent	1	14	16924669268	# Message: ChoiceLogged_1
UserEvent	1	15	16925171406	# Message: GreenCross
UserEvent	1	16	16926671176	# Message: Trial_4
UserEvent	1	17	16926672563	# Message: WhiteCross
UserEvent	1	18	16928311009	# Message: ChoicePhase
UserEvent	1	19	16929351321	# Message: ChoiceLogged_1
UserEvent	1	20	16929853449	# Message: GreenCross
UserEvent	1	21	16931353705	# Message: Trial_5
UserEvent	1	22	16931355675	# Message: WhiteCross
UserEvent	1	23	16933225802	# Message: ChoicePhase
UserEvent	1	24	16934781866	# Message: ChoiceLogged_3
UserEvent	1	25	16935284361	# Message: GreenCross
UserEvent	1	26	16936784283	# Message: Trial_6
UserEvent	1	27	16936786637	# Message: WhiteCross
UserEvent	1	28	16938423895	# Message: ChoicePhase
UserEvent	1	29	16939933114	# Message: ChoiceLogged_1
UserEvent	1	30	16940438712	# Message: GreenCross
UserEvent	1	31	16941938894	# Message: Trial_7
UserEvent	1	32	16941940344	# Message: WhiteCross
UserEvent	1	33	16943571931	# Message: ChoicePhase
UserEvent	1	34	16945094604	# Message: ChoiceLogged_2
UserEvent	1	35	16945596820	# Message: GreenCross
UserEvent	1	36	16947097050	# Message: Trial_8
UserEvent	1	37	16947099254	# Message: WhiteCross
UserEvent	1	38	16948736703	# Message: ChoicePhase
UserEvent	1	39	16951479144	# Message: ChoiceLogged_2
UserEvent	1	40	16951985081	# Message: GreenCross
UserEvent	1	41	16953485547	# Message: Trial_9
UserEvent	1	42	16953487162	# Message: WhiteCross
UserEvent	1	43	16955317632	# Message: ChoicePhase
UserEvent	1	44	16959056869	# Message: ChoiceLogged_1
UserEvent	1	45	16959561116	# Message: GreenCross
UserEvent	1	46	16961060488	# Message: Trial_10
UserEvent	1	47	16961062007	# Message: WhiteCross
UserEvent	1	48	16962698626	# Message: ChoicePhase
UserEvent	1	49	16964720630	# Message: ChoiceLogged_1
