[iView]
Converted from:	C:\Users\iView X\Desktop\SebastianGluth\OUTPUT\EyeTrackingData_ID40.idf
Date:	21.03.2019 09:29:21
Version:	IDF Event Detector 3.0.18
Sample Rate:	500
Subject:	S3_3AFC_Eye_ID40                                                                                                                                                                                                                                                
Description:	40                                                                                                                                                                                                                                                              

Table Header for Fixations:
Event Type	Trial	Number	Start	End	Duration	Location X	Location Y	Dispersion X	Dispersion Y	Plane	Avg. Pupil Size X	Avg Pupil Size Y

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.

Table Header for Blinks:
Event Type	Trial	Number	Start	End	Duration

Table Header for User Events:
Event Type	Trial	Number	Start	Description

UserEvent	1	1	6020727787	# Message: Trial_1
UserEvent	1	2	6020732545	# Message: WhiteCross
UserEvent	1	3	6023557188	# Message: ChoicePhase
UserEvent	1	4	6025129520	# Message: ChoiceLogged_1
UserEvent	1	5	6025638968	# Message: GreenCross
UserEvent	1	6	6027139191	# Message: Trial_2
UserEvent	1	7	6027140619	# Message: WhiteCross
UserEvent	1	8	6028905682	# Message: ChoicePhase
UserEvent	1	9	6030861104	# Message: ChoiceLogged_1
UserEvent	1	10	6031364683	# Message: GreenCross
UserEvent	1	11	6032864078	# Message: Trial_3
UserEvent	1	12	6032868836	# Message: WhiteCross
UserEvent	1	13	6035086109	# Message: ChoicePhase
UserEvent	1	14	6037308703	# Message: ChoiceLogged_2
UserEvent	1	15	6037811154	# Message: GreenCross
UserEvent	1	16	6039311953	# Message: Trial_4
UserEvent	1	17	6039313385	# Message: WhiteCross
UserEvent	1	18	6040984009	# Message: ChoicePhase
UserEvent	1	19	6042727307	# Message: ChoiceLogged_3
UserEvent	1	20	6043230161	# Message: GreenCross
UserEvent	1	21	6044731281	# Message: Trial_5
UserEvent	1	22	6044733387	# Message: WhiteCross
UserEvent	1	23	6046481687	# Message: ChoicePhase
UserEvent	1	24	6048704127	# Message: ChoiceLogged_2
UserEvent	1	25	6049206780	# Message: GreenCross
UserEvent	1	26	6050705768	# Message: Trial_6
UserEvent	1	27	6050714243	# Message: WhiteCross
UserEvent	1	28	6052379576	# Message: ChoicePhase
UserEvent	1	29	6055387576	# Message: ChoiceLogged_2
UserEvent	1	30	6055889761	# Message: GreenCross
UserEvent	1	31	6057389641	# Message: Trial_7
UserEvent	1	32	6057391381	# Message: WhiteCross
UserEvent	1	33	6059260286	# Message: ChoicePhase
UserEvent	1	34	6060966254	# Message: ChoiceLogged_2
UserEvent	1	35	6061468811	# Message: GreenCross
UserEvent	1	36	6062969697	# Message: Trial_8
UserEvent	1	37	6062972064	# Message: WhiteCross
UserEvent	1	38	6065224757	# Message: ChoicePhase
UserEvent	1	39	6070146462	# Message: ChoiceLogged_2
UserEvent	1	40	6070648621	# Message: GreenCross
UserEvent	1	41	6072149360	# Message: Trial_9
UserEvent	1	42	6072150859	# Message: WhiteCross
UserEvent	1	43	6074021611	# Message: ChoicePhase
UserEvent	1	44	6077193577	# Message: ChoiceLogged_3
UserEvent	1	45	6077696338	# Message: GreenCross
UserEvent	1	46	6079196230	# Message: Trial_10
UserEvent	1	47	6079197675	# Message: WhiteCross
UserEvent	1	48	6081352152	# Message: ChoicePhase
UserEvent	1	49	6085223986	# Message: ChoiceLogged_2
UserEvent	1	50	6085726245	# Message: GreenCross
UserEvent	1	51	6087226168	# Message: Trial_11
UserEvent	1	52	6087227610	# Message: WhiteCross
UserEvent	1	53	6089732440	# Message: ChoicePhase
UserEvent	1	54	6092704763	# Message: ChoiceLogged_2
UserEvent	1	55	6093207641	# Message: GreenCross
UserEvent	1	56	6094708007	# Message: Trial_12
UserEvent	1	57	6094710138	# Message: WhiteCross
UserEvent	1	58	6096663259	# Message: ChoicePhase
UserEvent	1	59	6098572308	# Message: ChoiceLogged_3
UserEvent	1	60	6099076780	# Message: GreenCross
UserEvent	1	61	6100576901	# Message: Trial_13
UserEvent	1	62	6100578373	# Message: WhiteCross
UserEvent	1	63	6102729940	# Message: ChoicePhase
UserEvent	1	64	6104166999	# Message: ChoiceLogged_2
UserEvent	1	65	6104668908	# Message: GreenCross
UserEvent	1	66	6106169039	# Message: Trial_14
UserEvent	1	67	6106171698	# Message: WhiteCross
UserEvent	1	68	6108342132	# Message: ChoicePhase
UserEvent	1	69	6109814824	# Message: ChoiceLogged_2
UserEvent	1	70	6110316835	# Message: GreenCross
UserEvent	1	71	6111819549	# Message: Trial_15
UserEvent	1	72	6111821593	# Message: WhiteCross
UserEvent	1	73	6113546401	# Message: ChoicePhase
UserEvent	1	74	6115762700	# Message: ChoiceLogged_3
UserEvent	1	75	6116264774	# Message: GreenCross
UserEvent	1	76	6117764654	# Message: Trial_16
UserEvent	1	77	6117766384	# Message: WhiteCross
UserEvent	1	78	6119404949	# Message: ChoicePhase
UserEvent	1	79	6121360632	# Message: ChoiceLogged_2
UserEvent	1	80	6121864689	# Message: GreenCross
UserEvent	1	81	6123365990	# Message: Trial_17
UserEvent	1	82	6123368124	# Message: WhiteCross
UserEvent	1	83	6125002856	# Message: ChoicePhase
UserEvent	1	84	6128074752	# Message: ChoiceLogged_2
UserEvent	1	85	6128577527	# Message: GreenCross
UserEvent	1	86	6130082043	# Message: Trial_18
UserEvent	1	87	6130086873	# Message: WhiteCross
UserEvent	1	88	6131884085	# Message: ChoicePhase
UserEvent	1	89	6133773144	# Message: ChoiceLogged_2
UserEvent	1	90	6134276403	# Message: GreenCross
UserEvent	1	91	6135776357	# Message: Trial_19
UserEvent	1	92	6135778076	# Message: WhiteCross
UserEvent	1	93	6137714713	# Message: ChoicePhase
UserEvent	1	94	6139154076	# Message: ChoiceLogged_3
UserEvent	1	95	6139658767	# Message: GreenCross
UserEvent	1	96	6141159579	# Message: Trial_20
UserEvent	1	97	6141161780	# Message: WhiteCross
UserEvent	1	98	6143065904	# Message: ChoicePhase
UserEvent	1	99	6145055142	# Message: ChoiceLogged_2
UserEvent	1	100	6145558387	# Message: GreenCross
UserEvent	1	101	6147061704	# Message: Trial_21
UserEvent	1	102	6147065142	# Message: WhiteCross
UserEvent	1	103	6149077131	# Message: ChoicePhase
UserEvent	1	104	6151219416	# Message: ChoiceLogged_2
UserEvent	1	105	6151722131	# Message: GreenCross
UserEvent	1	106	6153225492	# Message: Trial_22
UserEvent	1	107	6153227506	# Message: WhiteCross
UserEvent	1	108	6154858461	# Message: ChoicePhase
UserEvent	1	109	6159147092	# Message: ChoiceLogged_2
UserEvent	1	110	6159649516	# Message: GreenCross
UserEvent	1	111	6161154309	# Message: Trial_23
UserEvent	1	112	6161156417	# Message: WhiteCross
UserEvent	1	113	6163122060	# Message: ChoicePhase
UserEvent	1	114	6164962477	# Message: ChoiceLogged_2
UserEvent	1	115	6165465318	# Message: GreenCross
UserEvent	1	116	6166965796	# Message: Trial_24
UserEvent	1	117	6166967210	# Message: WhiteCross
UserEvent	1	118	6168936755	# Message: ChoicePhase
UserEvent	1	119	6171763673	# Message: ChoiceLogged_2
UserEvent	1	120	6172264783	# Message: GreenCross
UserEvent	1	121	6173764909	# Message: Trial_25
UserEvent	1	122	6173769580	# Message: WhiteCross
UserEvent	1	123	6176404062	# Message: ChoicePhase
UserEvent	1	124	6178009090	# Message: ChoiceLogged_3
UserEvent	1	125	6178512902	# Message: GreenCross
UserEvent	1	126	6180013566	# Message: Trial_26
UserEvent	1	127	6180015062	# Message: WhiteCross
UserEvent	1	128	6182331522	# Message: ChoicePhase
UserEvent	1	129	6184370608	# Message: ChoiceLogged_2
UserEvent	1	130	6184873540	# Message: GreenCross
UserEvent	1	131	6186375171	# Message: Trial_27
UserEvent	1	132	6186377169	# Message: WhiteCross
UserEvent	1	133	6188012688	# Message: ChoicePhase
UserEvent	1	134	6189402075	# Message: ChoiceLogged_3
UserEvent	1	135	6189903481	# Message: GreenCross
UserEvent	1	136	6191403588	# Message: Trial_28
UserEvent	1	137	6191406151	# Message: WhiteCross
UserEvent	1	138	6193377441	# Message: ChoicePhase
UserEvent	1	139	6194883446	# Message: ChoiceLogged_1
UserEvent	1	140	6195386385	# Message: GreenCross
UserEvent	1	141	6196886325	# Message: Trial_29
UserEvent	1	142	6196887830	# Message: WhiteCross
UserEvent	1	143	6198758991	# Message: ChoicePhase
UserEvent	1	144	6201231321	# Message: ChoiceLogged_1
UserEvent	1	145	6201734356	# Message: GreenCross
UserEvent	1	146	6203234351	# Message: Trial_30
UserEvent	1	147	6203235859	# Message: WhiteCross
UserEvent	1	148	6205293434	# Message: ChoicePhase
UserEvent	1	149	6206662712	# Message: ChoiceLogged_3
UserEvent	1	150	6207165187	# Message: GreenCross
UserEvent	1	151	6208669281	# Message: Trial_31
UserEvent	1	152	6208670892	# Message: WhiteCross
UserEvent	1	153	6210421118	# Message: ChoicePhase
UserEvent	1	154	6211643953	# Message: ChoiceLogged_1
UserEvent	1	155	6212148061	# Message: GreenCross
UserEvent	1	156	6213650887	# Message: Trial_32
UserEvent	1	157	6213652663	# Message: WhiteCross
UserEvent	1	158	6215285956	# Message: ChoicePhase
