[iView]
Converted from:	C:\Users\iView X\Desktop\SebastianGluth\OUTPUT\EyeTrackingData_ID34.idf
Date:	19.03.2019 10:04:51
Version:	IDF Event Detector 3.0.18
Sample Rate:	500
Subject:	S3_3AFC_Eye_ID34                                                                                                                                                                                                                                                
Description:	34                                                                                                                                                                                                                                                              

Table Header for Fixations:
Event Type	Trial	Number	Start	End	Duration	Location X	Location Y	Dispersion X	Dispersion Y	Plane	Avg. Pupil Size X	Avg Pupil Size Y

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.

Table Header for Blinks:
Event Type	Trial	Number	Start	End	Duration

Table Header for User Events:
Event Type	Trial	Number	Start	Description

UserEvent	1	1	8225503174	# Message: Trial_1
UserEvent	1	2	8225507593	# Message: WhiteCross
UserEvent	1	3	8227265734	# Message: ChoicePhase
UserEvent	1	4	8229300815	# Message: ChoiceLogged_1
UserEvent	1	5	8229804380	# Message: GreenCross
UserEvent	1	6	8231305351	# Message: Trial_2
UserEvent	1	7	8231307027	# Message: WhiteCross
UserEvent	1	8	8232943883	# Message: ChoicePhase
UserEvent	1	9	8234752986	# Message: ChoiceLogged_2
UserEvent	1	10	8235258281	# Message: GreenCross
UserEvent	1	11	8236760639	# Message: Trial_3
UserEvent	1	12	8236765147	# Message: WhiteCross
UserEvent	1	13	8238410337	# Message: ChoicePhase
UserEvent	1	14	8244428963	# Message: ChoiceLogged_1
UserEvent	1	15	8244931402	# Message: GreenCross
UserEvent	1	16	8246432177	# Message: Trial_4
UserEvent	1	17	8246433483	# Message: WhiteCross
UserEvent	1	18	8248273674	# Message: ChoicePhase
UserEvent	1	19	8257224225	# Message: ChoiceLogged_1
UserEvent	1	20	8257727446	# Message: GreenCross
UserEvent	1	21	8259228403	# Message: Trial_5
UserEvent	1	22	8259229557	# Message: WhiteCross
UserEvent	1	23	8260865990	# Message: ChoicePhase
UserEvent	1	24	8262438656	# Message: ChoiceLogged_1
UserEvent	1	25	8262940874	# Message: GreenCross
UserEvent	1	26	8264440850	# Message: Trial_6
