[iView]
Converted from:	C:\Users\iView X\Desktop\SebastianGluth\OUTPUT\EyeTrackingData_ID45.idf
Date:	28.03.2019 11:39:15
Version:	IDF Event Detector 3.0.18
Sample Rate:	500
Subject:	S3_3AFC_Eye_ID45                                                                                                                                                                                                                                                
Description:	45                                                                                                                                                                                                                                                              

Table Header for Fixations:
Event Type	Trial	Number	Start	End	Duration	Location X	Location Y	Dispersion X	Dispersion Y	Plane	Avg. Pupil Size X	Avg Pupil Size Y

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.

Table Header for Blinks:
Event Type	Trial	Number	Start	End	Duration

Table Header for User Events:
Event Type	Trial	Number	Start	Description

UserEvent	1	1	1333449660	# Message: Trial_1
UserEvent	1	2	1333453787	# Message: WhiteCross
UserEvent	1	3	1335348925	# Message: ChoicePhase
UserEvent	1	4	1339272804	# Message: ChoiceLogged_1
UserEvent	1	5	1339777780	# Message: GreenCross
UserEvent	1	6	1341277950	# Message: Trial_2
UserEvent	1	7	1341280166	# Message: WhiteCross
UserEvent	1	8	1342916248	# Message: ChoicePhase
UserEvent	1	9	1343868778	# Message: ChoiceLogged_2
UserEvent	1	10	1344372722	# Message: GreenCross
UserEvent	1	11	1345872999	# Message: Trial_3
UserEvent	1	12	1345874976	# Message: WhiteCross
UserEvent	1	13	1347513489	# Message: ChoicePhase
UserEvent	1	14	1348356887	# Message: ChoiceLogged_3
UserEvent	1	15	1348861147	# Message: GreenCross
UserEvent	1	16	1350360918	# Message: Trial_4
UserEvent	1	17	1350363423	# Message: WhiteCross
UserEvent	1	18	1351993141	# Message: ChoicePhase
UserEvent	1	19	1353067050	# Message: ChoiceLogged_3
UserEvent	1	20	1353573555	# Message: GreenCross
UserEvent	1	21	1355074626	# Message: Trial_5
UserEvent	1	22	1355076536	# Message: WhiteCross
UserEvent	1	23	1356758937	# Message: ChoicePhase
UserEvent	1	24	1358664172	# Message: ChoiceLogged_2
UserEvent	1	25	1359169222	# Message: GreenCross
UserEvent	1	26	1360670231	# Message: Trial_6
UserEvent	1	27	1360672680	# Message: WhiteCross
UserEvent	1	28	1362306199	# Message: ChoicePhase
UserEvent	1	29	1363428978	# Message: ChoiceLogged_1
UserEvent	1	30	1363932514	# Message: GreenCross
UserEvent	1	31	1365432179	# Message: Trial_7
UserEvent	1	32	1365433545	# Message: WhiteCross
UserEvent	1	33	1367087901	# Message: ChoicePhase
UserEvent	1	34	1367794277	# Message: ChoiceLogged_2
UserEvent	1	35	1368296529	# Message: GreenCross
UserEvent	1	36	1369797233	# Message: Trial_8
UserEvent	1	37	1369798708	# Message: WhiteCross
UserEvent	1	38	1371641146	# Message: ChoicePhase
UserEvent	1	39	1374175398	# Message: ChoiceLogged_3
UserEvent	1	40	1374682509	# Message: GreenCross
UserEvent	1	41	1376191689	# Message: Trial_9
UserEvent	1	42	1376193932	# Message: WhiteCross
UserEvent	1	43	1377835083	# Message: ChoicePhase
UserEvent	1	44	1378892042	# Message: ChoiceLogged_3
UserEvent	1	45	1379395538	# Message: GreenCross
UserEvent	1	46	1380895735	# Message: Trial_10
UserEvent	1	47	1380896676	# Message: WhiteCross
UserEvent	1	48	1382532809	# Message: ChoicePhase
UserEvent	1	49	1384609026	# Message: ChoiceLogged_1
UserEvent	1	50	1385112040	# Message: GreenCross
UserEvent	1	51	1386612662	# Message: Trial_11
UserEvent	1	52	1386617691	# Message: WhiteCross
UserEvent	1	53	1388247888	# Message: ChoicePhase
UserEvent	1	54	1389637489	# Message: ChoiceLogged_3
UserEvent	1	55	1390143313	# Message: GreenCross
UserEvent	1	56	1391647911	# Message: Trial_12
UserEvent	1	57	1391649288	# Message: WhiteCross
UserEvent	1	58	1393579364	# Message: ChoicePhase
UserEvent	1	59	1397002540	# Message: ChoiceLogged_1
UserEvent	1	60	1397509589	# Message: GreenCross
UserEvent	1	61	1399010220	# Message: Trial_13
UserEvent	1	62	1399012413	# Message: WhiteCross
UserEvent	1	63	1400878723	# Message: ChoicePhase
UserEvent	1	64	1401884349	# Message: ChoiceLogged_3
UserEvent	1	65	1402387333	# Message: GreenCross
UserEvent	1	66	1403891539	# Message: Trial_14
UserEvent	1	67	1403897640	# Message: WhiteCross
UserEvent	1	68	1405626010	# Message: ChoicePhase
UserEvent	1	69	1406534415	# Message: ChoiceLogged_2
UserEvent	1	70	1407039427	# Message: GreenCross
UserEvent	1	71	1408543096	# Message: Trial_15
UserEvent	1	72	1408544641	# Message: WhiteCross
UserEvent	1	73	1410178042	# Message: ChoicePhase
UserEvent	1	74	1412462835	# Message: ChoiceLogged_3
UserEvent	1	75	1412966079	# Message: GreenCross
UserEvent	1	76	1414469931	# Message: Trial_16
UserEvent	1	77	1414472612	# Message: WhiteCross
UserEvent	1	78	1416105472	# Message: ChoicePhase
UserEvent	1	79	1417277962	# Message: ChoiceLogged_3
UserEvent	1	80	1417780604	# Message: GreenCross
UserEvent	1	81	1419284187	# Message: Trial_17
UserEvent	1	82	1419285935	# Message: WhiteCross
UserEvent	1	83	1420920488	# Message: ChoicePhase
UserEvent	1	84	1424325629	# Message: ChoiceLogged_3
UserEvent	1	85	1424827789	# Message: GreenCross
UserEvent	1	86	1426328020	# Message: Trial_18
UserEvent	1	87	1426329115	# Message: WhiteCross
UserEvent	1	88	1428104157	# Message: ChoicePhase
UserEvent	1	89	1429007853	# Message: ChoiceLogged_2
UserEvent	1	90	1429512674	# Message: GreenCross
UserEvent	1	91	1431013158	# Message: Trial_19
UserEvent	1	92	1431015153	# Message: WhiteCross
UserEvent	1	93	1432652052	# Message: ChoicePhase
UserEvent	1	94	1434556249	# Message: ChoiceLogged_1
