[iView]
Converted from:	C:\Users\iView X\Desktop\SebastianGluth\OUTPUT\EyeTrackingData_ID10.idf
Date:	11.03.2019 14:25:27
Version:	IDF Event Detector 3.0.18
Sample Rate:	500
Subject:	S3_3AFC_Eye_ID10                                                                                                                                                                                                                                                
Description:	10                                                                                                                                                                                                                                                              

Table Header for Fixations:
Event Type	Trial	Number	Start	End	Duration	Location X	Location Y	Dispersion X	Dispersion Y	Plane	Avg. Pupil Size X	Avg Pupil Size Y

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.

Table Header for Blinks:
Event Type	Trial	Number	Start	End	Duration

Table Header for User Events:
Event Type	Trial	Number	Start	Description

UserEvent	1	1	8166694639	# Message: Trial_1
UserEvent	1	2	8166698154	# Message: WhiteCross
UserEvent	1	3	8168330426	# Message: ChoicePhase
UserEvent	1	4	8174317110	# Message: ChoiceLogged_3
UserEvent	1	5	8174825387	# Message: GreenCross
UserEvent	1	6	8176324684	# Message: Trial_2
UserEvent	1	7	8176327333	# Message: WhiteCross
UserEvent	1	8	8178158899	# Message: ChoicePhase
UserEvent	1	9	8182330676	# Message: ChoiceLogged_1
UserEvent	1	10	8182835033	# Message: GreenCross
UserEvent	1	11	8184337272	# Message: Trial_3
UserEvent	1	12	8184343782	# Message: WhiteCross
UserEvent	1	13	8186206080	# Message: ChoicePhase
UserEvent	1	14	8189879789	# Message: ChoiceLogged_1
UserEvent	1	15	8190381889	# Message: GreenCross
UserEvent	1	16	8191886133	# Message: Trial_4
UserEvent	1	17	8191888286	# Message: WhiteCross
UserEvent	1	18	8193720650	# Message: ChoicePhase
UserEvent	1	19	8198775022	# Message: ChoiceLogged_3
UserEvent	1	20	8199277179	# Message: GreenCross
UserEvent	1	21	8200777871	# Message: Trial_5
UserEvent	1	22	8200779575	# Message: WhiteCross
UserEvent	1	23	8202517160	# Message: ChoicePhase
UserEvent	1	24	8207455240	# Message: ChoiceLogged_1
UserEvent	1	25	8207959560	# Message: GreenCross
UserEvent	1	26	8209460402	# Message: Trial_6
UserEvent	1	27	8209462302	# Message: WhiteCross
UserEvent	1	28	8214679344	# Message: ChoicePhase
UserEvent	1	29	8219967726	# Message: ChoiceLogged_1
UserEvent	1	30	8220476108	# Message: GreenCross
UserEvent	1	31	8221977040	# Message: Trial_7
UserEvent	1	32	8221979176	# Message: WhiteCross
UserEvent	1	33	8223826296	# Message: ChoicePhase
UserEvent	1	34	8227698135	# Message: ChoiceLogged_2
UserEvent	1	35	8228203840	# Message: GreenCross
UserEvent	1	36	8229704086	# Message: Trial_8
UserEvent	1	37	8229705179	# Message: WhiteCross
UserEvent	1	38	8231709278	# Message: ChoicePhase
UserEvent	1	39	8235764645	# Message: ChoiceLogged_2
UserEvent	1	40	8236269609	# Message: GreenCross
UserEvent	1	41	8237769948	# Message: Trial_9
UserEvent	1	42	8237771617	# Message: WhiteCross
UserEvent	1	43	8242470482	# Message: ChoicePhase
UserEvent	1	44	8245575616	# Message: ChoiceLogged_3
UserEvent	1	45	8246078173	# Message: GreenCross
UserEvent	1	46	8247578869	# Message: Trial_10
UserEvent	1	47	8247580330	# Message: WhiteCross
UserEvent	1	48	8249683773	# Message: ChoicePhase
UserEvent	1	49	8255821993	# Message: ChoiceLogged_3
UserEvent	1	50	8256326311	# Message: GreenCross
UserEvent	1	51	8257826109	# Message: Trial_11
UserEvent	1	52	8257827536	# Message: WhiteCross
UserEvent	1	53	8259481539	# Message: ChoicePhase
UserEvent	1	54	8263055038	# Message: ChoiceLogged_3
UserEvent	1	55	8263559691	# Message: GreenCross
UserEvent	1	56	8265059130	# Message: Trial_12
UserEvent	1	57	8265060553	# Message: WhiteCross
UserEvent	1	58	8267028021	# Message: ChoicePhase
UserEvent	1	59	8271882729	# Message: ChoiceLogged_3
UserEvent	1	60	8272387870	# Message: GreenCross
UserEvent	1	61	8273889731	# Message: Trial_13
UserEvent	1	62	8273891496	# Message: WhiteCross
UserEvent	1	63	8277524646	# Message: ChoicePhase
UserEvent	1	64	8283295886	# Message: ChoiceLogged_2
UserEvent	1	65	8283804307	# Message: GreenCross
UserEvent	1	66	8285308648	# Message: Trial_14
UserEvent	1	67	8285310664	# Message: WhiteCross
UserEvent	1	68	8287153922	# Message: ChoicePhase
UserEvent	1	69	8289709925	# Message: ChoiceLogged_3
UserEvent	1	70	8290212082	# Message: GreenCross
UserEvent	1	71	8291713799	# Message: Trial_15
UserEvent	1	72	8291715875	# Message: WhiteCross
UserEvent	1	73	8298233416	# Message: ChoicePhase
UserEvent	1	74	8301409461	# Message: ChoiceLogged_3
UserEvent	1	75	8301912183	# Message: GreenCross
