[iView]
Converted from:	C:\Users\iView X\Desktop\SebastianGluth\OUTPUT\EyeTrackingData_ID13.idf
Date:	12.03.2019 08:00:05
Version:	IDF Event Detector 3.0.18
Sample Rate:	500
Subject:	S3_3AFC_Eye_ID13                                                                                                                                                                                                                                                
Description:	13                                                                                                                                                                                                                                                              

Table Header for Fixations:
Event Type	Trial	Number	Start	End	Duration	Location X	Location Y	Dispersion X	Dispersion Y	Plane	Avg. Pupil Size X	Avg Pupil Size Y

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.

Table Header for Blinks:
Event Type	Trial	Number	Start	End	Duration

Table Header for User Events:
Event Type	Trial	Number	Start	Description

UserEvent	1	1	1106503908	# Message: Trial_1
UserEvent	1	2	1106509931	# Message: WhiteCross
UserEvent	1	3	1108140500	# Message: ChoicePhase
UserEvent	1	4	1109893671	# Message: ChoiceLogged_2
UserEvent	1	5	1110397671	# Message: GreenCross
UserEvent	1	6	1111898045	# Message: Trial_2
UserEvent	1	7	1111900323	# Message: WhiteCross
UserEvent	1	8	1113536639	# Message: ChoicePhase
UserEvent	1	9	1114957496	# Message: ChoiceLogged_2
UserEvent	1	10	1115461011	# Message: GreenCross
UserEvent	1	11	1116961855	# Message: Trial_3
UserEvent	1	12	1116968022	# Message: WhiteCross
UserEvent	1	13	1118602078	# Message: ChoicePhase
UserEvent	1	14	1119555599	# Message: ChoiceLogged_2
UserEvent	1	15	1120062050	# Message: GreenCross
UserEvent	1	16	1121562673	# Message: Trial_4
UserEvent	1	17	1121565209	# Message: WhiteCross
UserEvent	1	18	1123248094	# Message: ChoicePhase
UserEvent	1	19	1124670695	# Message: ChoiceLogged_1
UserEvent	1	20	1125175550	# Message: GreenCross
UserEvent	1	21	1126678824	# Message: Trial_5
UserEvent	1	22	1126681263	# Message: WhiteCross
UserEvent	1	23	1128483087	# Message: ChoicePhase
UserEvent	1	24	1129452033	# Message: ChoiceLogged_2
UserEvent	1	25	1129957015	# Message: GreenCross
UserEvent	1	26	1131456838	# Message: Trial_6
UserEvent	1	27	1131459471	# Message: WhiteCross
UserEvent	1	28	1133094816	# Message: ChoicePhase
UserEvent	1	29	1134167071	# Message: ChoiceLogged_1
UserEvent	1	30	1134670790	# Message: GreenCross
UserEvent	1	31	1136174014	# Message: Trial_7
UserEvent	1	32	1136176334	# Message: WhiteCross
UserEvent	1	33	1137809135	# Message: ChoicePhase
UserEvent	1	34	1139231764	# Message: ChoiceLogged_1
UserEvent	1	35	1139735022	# Message: GreenCross
UserEvent	1	36	1141238176	# Message: Trial_8
UserEvent	1	37	1141240079	# Message: WhiteCross
UserEvent	1	38	1142874216	# Message: ChoicePhase
UserEvent	1	39	1144097296	# Message: ChoiceLogged_2
UserEvent	1	40	1144600353	# Message: GreenCross
UserEvent	1	41	1146100400	# Message: Trial_9
UserEvent	1	42	1146101834	# Message: WhiteCross
UserEvent	1	43	1147739115	# Message: ChoicePhase
UserEvent	1	44	1149161928	# Message: ChoiceLogged_3
UserEvent	1	45	1149664402	# Message: GreenCross
UserEvent	1	46	1151164543	# Message: Trial_10
UserEvent	1	47	1151167000	# Message: WhiteCross
UserEvent	1	48	1152803682	# Message: ChoicePhase
UserEvent	1	49	1153630820	# Message: ChoiceLogged_1
UserEvent	1	50	1154133410	# Message: GreenCross
UserEvent	1	51	1155636984	# Message: Trial_11
UserEvent	1	52	1155638682	# Message: WhiteCross
UserEvent	1	53	1157702196	# Message: ChoicePhase
UserEvent	1	54	1158841558	# Message: ChoiceLogged_3
UserEvent	1	55	1159345725	# Message: GreenCross
UserEvent	1	56	1160850291	# Message: Trial_12
UserEvent	1	57	1160851982	# Message: WhiteCross
UserEvent	1	58	1162733416	# Message: ChoicePhase
UserEvent	1	59	1163873189	# Message: ChoiceLogged_3
UserEvent	1	60	1164376351	# Message: GreenCross
UserEvent	1	61	1165878916	# Message: Trial_13
UserEvent	1	62	1165879513	# Message: WhiteCross
UserEvent	1	63	1167515768	# Message: ChoicePhase
UserEvent	1	64	1168405575	# Message: ChoiceLogged_3
UserEvent	1	65	1168911599	# Message: GreenCross
UserEvent	1	66	1170414636	# Message: Trial_14
UserEvent	1	67	1170416988	# Message: WhiteCross
UserEvent	1	68	1172146862	# Message: ChoicePhase
UserEvent	1	69	1172986664	# Message: ChoiceLogged_3
UserEvent	1	70	1173493694	# Message: GreenCross
UserEvent	1	71	1174996185	# Message: Trial_15
UserEvent	1	72	1174997907	# Message: WhiteCross
UserEvent	1	73	1176628681	# Message: ChoicePhase
UserEvent	1	74	1177801533	# Message: ChoiceLogged_2
UserEvent	1	75	1178304256	# Message: GreenCross
UserEvent	1	76	1179804541	# Message: Trial_16
UserEvent	1	77	1179806654	# Message: WhiteCross
UserEvent	1	78	1181464638	# Message: ChoicePhase
UserEvent	1	79	1182550995	# Message: ChoiceLogged_1
UserEvent	1	80	1183054547	# Message: GreenCross
UserEvent	1	81	1184554264	# Message: Trial_17
UserEvent	1	82	1184555724	# Message: WhiteCross
UserEvent	1	83	1186191984	# Message: ChoicePhase
UserEvent	1	84	1187197911	# Message: ChoiceLogged_3
UserEvent	1	85	1187703714	# Message: GreenCross
UserEvent	1	86	1189204225	# Message: Trial_18
UserEvent	1	87	1189205636	# Message: WhiteCross
UserEvent	1	88	1191040066	# Message: ChoicePhase
UserEvent	1	89	1191862823	# Message: ChoiceLogged_2
UserEvent	1	90	1192367303	# Message: GreenCross
UserEvent	1	91	1193868143	# Message: Trial_19
UserEvent	1	92	1193869680	# Message: WhiteCross
UserEvent	1	93	1195505156	# Message: ChoicePhase
UserEvent	1	94	1196595117	# Message: ChoiceLogged_2
UserEvent	1	95	1197098064	# Message: GreenCross
UserEvent	1	96	1198598148	# Message: Trial_20
UserEvent	1	97	1198599519	# Message: WhiteCross
UserEvent	1	98	1200239369	# Message: ChoicePhase
UserEvent	1	99	1200926708	# Message: ChoiceLogged_1
UserEvent	1	100	1201429989	# Message: GreenCross
UserEvent	1	101	1202936550	# Message: Trial_21
UserEvent	1	102	1202945293	# Message: WhiteCross
UserEvent	1	103	1204568676	# Message: ChoicePhase
UserEvent	1	104	1205258386	# Message: ChoiceLogged_2
UserEvent	1	105	1205761311	# Message: GreenCross
UserEvent	1	106	1207262071	# Message: Trial_22
UserEvent	1	107	1207263783	# Message: WhiteCross
UserEvent	1	108	1208900439	# Message: ChoicePhase
UserEvent	1	109	1209823007	# Message: ChoiceLogged_1
UserEvent	1	110	1210326122	# Message: GreenCross
UserEvent	1	111	1211826025	# Message: Trial_23
UserEvent	1	112	1211827711	# Message: WhiteCross
UserEvent	1	113	1213465442	# Message: ChoicePhase
UserEvent	1	114	1214238221	# Message: ChoiceLogged_1
UserEvent	1	115	1214742412	# Message: GreenCross
UserEvent	1	116	1216242885	# Message: Trial_24
UserEvent	1	117	1216244439	# Message: WhiteCross
UserEvent	1	118	1217881951	# Message: ChoicePhase
UserEvent	1	119	1219069765	# Message: ChoiceLogged_3
UserEvent	1	120	1219572915	# Message: GreenCross
UserEvent	1	121	1221072909	# Message: Trial_25
UserEvent	1	122	1221074654	# Message: WhiteCross
UserEvent	1	123	1222912442	# Message: ChoicePhase
UserEvent	1	124	1223568159	# Message: ChoiceLogged_3
UserEvent	1	125	1224071058	# Message: GreenCross
UserEvent	1	126	1225572769	# Message: Trial_26
UserEvent	1	127	1225574456	# Message: WhiteCross
UserEvent	1	128	1227213801	# Message: ChoicePhase
UserEvent	1	129	1228150567	# Message: ChoiceLogged_2
UserEvent	1	130	1228654163	# Message: GreenCross
UserEvent	1	131	1230154820	# Message: Trial_27
UserEvent	1	132	1230157169	# Message: WhiteCross
UserEvent	1	133	1231958474	# Message: ChoicePhase
UserEvent	1	134	1232833691	# Message: ChoiceLogged_3
UserEvent	1	135	1233336815	# Message: GreenCross
UserEvent	1	136	1234838361	# Message: Trial_28
UserEvent	1	137	1234840196	# Message: WhiteCross
UserEvent	1	138	1236540204	# Message: ChoicePhase
UserEvent	1	139	1237363450	# Message: ChoiceLogged_1
UserEvent	1	140	1237872686	# Message: GreenCross
UserEvent	1	141	1239373006	# Message: Trial_29
UserEvent	1	142	1239374623	# Message: WhiteCross
UserEvent	1	143	1241271999	# Message: ChoicePhase
UserEvent	1	144	1242113990	# Message: ChoiceLogged_1
UserEvent	1	145	1242616773	# Message: GreenCross
UserEvent	1	146	1244117123	# Message: Trial_30
UserEvent	1	147	1244119442	# Message: WhiteCross
UserEvent	1	148	1246003793	# Message: ChoicePhase
UserEvent	1	149	1247178608	# Message: ChoiceLogged_3
UserEvent	1	150	1247682043	# Message: GreenCross
UserEvent	1	151	1249185149	# Message: Trial_31
UserEvent	1	152	1249187411	# Message: WhiteCross
