[iView]
Converted from:	C:\Users\iView X\Desktop\SebastianGluth\OUTPUT\EyeTrackingData_ID25.idf
Date:	14.03.2019 08:47:16
Version:	IDF Event Detector 3.0.18
Sample Rate:	500
Subject:	S3_3AFC_Eye_ID25                                                                                                                                                                                                                                                
Description:	25                                                                                                                                                                                                                                                              

Table Header for Fixations:
Event Type	Trial	Number	Start	End	Duration	Location X	Location Y	Dispersion X	Dispersion Y	Plane	Avg. Pupil Size X	Avg Pupil Size Y

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.

Table Header for Blinks:
Event Type	Trial	Number	Start	End	Duration

Table Header for User Events:
Event Type	Trial	Number	Start	Description

UserEvent	1	1	5785552625	# Message: Trial_1
UserEvent	1	2	5785554645	# Message: WhiteCross
UserEvent	1	3	5787523122	# Message: ChoicePhase
UserEvent	1	4	5789761709	# Message: ChoiceLogged_1
UserEvent	1	5	5790264219	# Message: GreenCross
UserEvent	1	6	5791764798	# Message: Trial_2
UserEvent	1	7	5791767190	# Message: WhiteCross
UserEvent	1	8	5793403831	# Message: ChoicePhase
UserEvent	1	9	5795146048	# Message: ChoiceLogged_3
UserEvent	1	10	5795652882	# Message: GreenCross
UserEvent	1	11	5797153755	# Message: Trial_3
UserEvent	1	12	5797155117	# Message: WhiteCross
UserEvent	1	13	5799301636	# Message: ChoicePhase
UserEvent	1	14	5801107638	# Message: ChoiceLogged_2
UserEvent	1	15	5801610090	# Message: GreenCross
UserEvent	1	16	5803109661	# Message: Trial_4
UserEvent	1	17	5803111189	# Message: WhiteCross
UserEvent	1	18	5804750284	# Message: ChoicePhase
UserEvent	1	19	5809540336	# Message: ChoiceLogged_2
UserEvent	1	20	5810042682	# Message: GreenCross
UserEvent	1	21	5811542741	# Message: Trial_5
UserEvent	1	22	5811544402	# Message: WhiteCross
UserEvent	1	23	5813563557	# Message: ChoicePhase
UserEvent	1	24	5816518766	# Message: ChoiceLogged_2
UserEvent	1	25	5817021625	# Message: GreenCross
UserEvent	1	26	5818521768	# Message: Trial_6
UserEvent	1	27	5818524076	# Message: WhiteCross
UserEvent	1	28	5821413302	# Message: ChoicePhase
UserEvent	1	29	5824719876	# Message: ChoiceLogged_2
