[iView]
Converted from:	C:\Users\iView X\Desktop\SebastianGluth\OUTPUT\EyeTrackingData_ID44.idf
Date:	27.03.2019 11:17:21
Version:	IDF Event Detector 3.0.18
Sample Rate:	500
Subject:	S3_3AFC_Eye_ID44                                                                                                                                                                                                                                                
Description:	44                                                                                                                                                                                                                                                              

Table Header for Fixations:
Event Type	Trial	Number	Start	End	Duration	Location X	Location Y	Dispersion X	Dispersion Y	Plane	Avg. Pupil Size X	Avg Pupil Size Y

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.

Table Header for Blinks:
Event Type	Trial	Number	Start	End	Duration

Table Header for User Events:
Event Type	Trial	Number	Start	Description

UserEvent	1	1	7281219225	# Message: Trial_1
UserEvent	1	2	7281226535	# Message: WhiteCross
UserEvent	1	3	7283087190	# Message: ChoicePhase
UserEvent	1	4	7287213130	# Message: ChoiceLogged_3
UserEvent	1	5	7287717300	# Message: GreenCross
UserEvent	1	6	7289216177	# Message: Trial_2
UserEvent	1	7	7289222016	# Message: WhiteCross
UserEvent	1	8	7290917301	# Message: ChoicePhase
UserEvent	1	9	7294109798	# Message: ChoiceLogged_2
UserEvent	1	10	7294613018	# Message: GreenCross
UserEvent	1	11	7296113379	# Message: Trial_3
UserEvent	1	12	7296115549	# Message: WhiteCross
UserEvent	1	13	7298434583	# Message: ChoicePhase
UserEvent	1	14	7302369287	# Message: ChoiceLogged_2
UserEvent	1	15	7302872942	# Message: GreenCross
UserEvent	1	16	7304373681	# Message: Trial_4
UserEvent	1	17	7304375732	# Message: WhiteCross
UserEvent	1	18	7306911522	# Message: ChoicePhase
UserEvent	1	19	7307951725	# Message: ChoiceLogged_2
UserEvent	1	20	7308455093	# Message: GreenCross
UserEvent	1	21	7309961063	# Message: Trial_5
UserEvent	1	22	7309964455	# Message: WhiteCross
UserEvent	1	23	7311593445	# Message: ChoicePhase
UserEvent	1	24	7314032002	# Message: ChoiceLogged_2
UserEvent	1	25	7314537323	# Message: GreenCross
UserEvent	1	26	7316038204	# Message: Trial_6
UserEvent	1	27	7316040583	# Message: WhiteCross
UserEvent	1	28	7318240523	# Message: ChoicePhase
UserEvent	1	29	7322187311	# Message: ChoiceLogged_1
UserEvent	1	30	7322690110	# Message: GreenCross
UserEvent	1	31	7324190296	# Message: Trial_7
UserEvent	1	32	7324192468	# Message: WhiteCross
UserEvent	1	33	7325837742	# Message: ChoicePhase
UserEvent	1	34	7329477482	# Message: ChoiceLogged_2
UserEvent	1	35	7329981611	# Message: GreenCross
UserEvent	1	36	7331481559	# Message: Trial_8
UserEvent	1	37	7331483157	# Message: WhiteCross
UserEvent	1	38	7333818299	# Message: ChoicePhase
UserEvent	1	39	7337106859	# Message: ChoiceLogged_2
UserEvent	1	40	7337609773	# Message: GreenCross
UserEvent	1	41	7339110057	# Message: Trial_9
UserEvent	1	42	7339112187	# Message: WhiteCross
UserEvent	1	43	7340749040	# Message: ChoicePhase
UserEvent	1	44	7346520060	# Message: ChoiceLogged_2
UserEvent	1	45	7347026488	# Message: GreenCross
UserEvent	1	46	7348526463	# Message: Trial_10
UserEvent	1	47	7348529071	# Message: WhiteCross
UserEvent	1	48	7350861829	# Message: ChoicePhase
UserEvent	1	49	7352734160	# Message: ChoiceLogged_2
UserEvent	1	50	7353236363	# Message: GreenCross
UserEvent	1	51	7354736144	# Message: Trial_11
UserEvent	1	52	7354737806	# Message: WhiteCross
UserEvent	1	53	7356378286	# Message: ChoicePhase
UserEvent	1	54	7363415295	# Message: ChoiceLogged_3
UserEvent	1	55	7363921568	# Message: GreenCross
UserEvent	1	56	7365423637	# Message: Trial_12
UserEvent	1	57	7365435567	# Message: WhiteCross
UserEvent	1	58	7368438994	# Message: ChoicePhase
UserEvent	1	59	7372093882	# Message: ChoiceLogged_3
UserEvent	1	60	7372596617	# Message: GreenCross
UserEvent	1	61	7374097167	# Message: Trial_13
UserEvent	1	62	7374099608	# Message: WhiteCross
UserEvent	1	63	7376036530	# Message: ChoicePhase
UserEvent	1	64	7378907945	# Message: ChoiceLogged_2
UserEvent	1	65	7379411652	# Message: GreenCross
UserEvent	1	66	7380911854	# Message: Trial_14
UserEvent	1	67	7380913850	# Message: WhiteCross
UserEvent	1	68	7382550051	# Message: ChoicePhase
UserEvent	1	69	7391457168	# Message: ChoiceLogged_3
UserEvent	1	70	7391960033	# Message: GreenCross
UserEvent	1	71	7393459851	# Message: Trial_15
UserEvent	1	72	7393461477	# Message: WhiteCross
UserEvent	1	73	7397128282	# Message: ChoicePhase
UserEvent	1	74	7400317147	# Message: ChoiceLogged_2
UserEvent	1	75	7400820858	# Message: GreenCross
UserEvent	1	76	7402321608	# Message: Trial_16
UserEvent	1	77	7402323228	# Message: WhiteCross
UserEvent	1	78	7407524563	# Message: ChoicePhase
UserEvent	1	79	7411579317	# Message: ChoiceLogged_2
UserEvent	1	80	7412082483	# Message: GreenCross
UserEvent	1	81	7413582889	# Message: Trial_17
UserEvent	1	82	7413584572	# Message: WhiteCross
UserEvent	1	83	7416937934	# Message: ChoicePhase
UserEvent	1	84	7420759614	# Message: ChoiceLogged_3
UserEvent	1	85	7421265967	# Message: GreenCross
UserEvent	1	86	7422771527	# Message: Trial_18
UserEvent	1	87	7422773941	# Message: WhiteCross
UserEvent	1	88	7426300692	# Message: ChoicePhase
UserEvent	1	89	7429059348	# Message: ChoiceLogged_1
UserEvent	1	90	7429567335	# Message: GreenCross
UserEvent	1	91	7431070729	# Message: Trial_19
UserEvent	1	92	7431078668	# Message: WhiteCross
UserEvent	1	93	7433102138	# Message: ChoicePhase
UserEvent	1	94	7438520231	# Message: ChoiceLogged_1
UserEvent	1	95	7439025020	# Message: GreenCross
UserEvent	1	96	7440525179	# Message: Trial_20
UserEvent	1	97	7440526775	# Message: WhiteCross
UserEvent	1	98	7443694311	# Message: ChoicePhase
UserEvent	1	99	7446917876	# Message: ChoiceLogged_3
UserEvent	1	100	7447425027	# Message: GreenCross
UserEvent	1	101	7448925212	# Message: Trial_21
UserEvent	1	102	7448926621	# Message: WhiteCross
UserEvent	1	103	7450958443	# Message: ChoicePhase
UserEvent	1	104	7453347444	# Message: ChoiceLogged_3
UserEvent	1	105	7453851276	# Message: GreenCross
UserEvent	1	106	7455351401	# Message: Trial_22
UserEvent	1	107	7455353906	# Message: WhiteCross
UserEvent	1	108	7457589204	# Message: ChoicePhase
UserEvent	1	109	7459662556	# Message: ChoiceLogged_1
UserEvent	1	110	7460166199	# Message: GreenCross
UserEvent	1	111	7461666836	# Message: Trial_23
UserEvent	1	112	7461668438	# Message: WhiteCross
UserEvent	1	113	7463304417	# Message: ChoicePhase
UserEvent	1	114	7467742366	# Message: ChoiceLogged_2
UserEvent	1	115	7468245820	# Message: GreenCross
UserEvent	1	116	7469748575	# Message: Trial_24
UserEvent	1	117	7469760075	# Message: WhiteCross
UserEvent	1	118	7471717397	# Message: ChoicePhase
UserEvent	1	119	7477438935	# Message: ChoiceLogged_1
UserEvent	1	120	7477942053	# Message: GreenCross
UserEvent	1	121	7479442643	# Message: Trial_25
UserEvent	1	122	7479444516	# Message: WhiteCross
UserEvent	1	123	7481880996	# Message: ChoicePhase
UserEvent	1	124	7485569046	# Message: ChoiceLogged_3
UserEvent	1	125	7486072736	# Message: GreenCross
UserEvent	1	126	7487573614	# Message: Trial_26
UserEvent	1	127	7487578469	# Message: WhiteCross
UserEvent	1	128	7489644317	# Message: ChoicePhase
UserEvent	1	129	7492849752	# Message: ChoiceLogged_3
UserEvent	1	130	7493356349	# Message: GreenCross
UserEvent	1	131	7494856461	# Message: Trial_27
UserEvent	1	132	7494861790	# Message: WhiteCross
UserEvent	1	133	7496924917	# Message: ChoicePhase
UserEvent	1	134	7500515730	# Message: ChoiceLogged_2
UserEvent	1	135	7501019606	# Message: GreenCross
UserEvent	1	136	7502520427	# Message: Trial_28
UserEvent	1	137	7502522174	# Message: WhiteCross
UserEvent	1	138	7504589220	# Message: ChoicePhase
UserEvent	1	139	7509643394	# Message: ChoiceLogged_1
UserEvent	1	140	7510146641	# Message: GreenCross
UserEvent	1	141	7511647668	# Message: Trial_29
UserEvent	1	142	7511649919	# Message: WhiteCross
UserEvent	1	143	7513686497	# Message: ChoicePhase
UserEvent	1	144	7515659647	# Message: ChoiceLogged_1
UserEvent	1	145	7516162212	# Message: GreenCross
UserEvent	1	146	7517662483	# Message: Trial_30
UserEvent	1	147	7517664820	# Message: WhiteCross
UserEvent	1	148	7525664756	# Message: ChoicePhase
UserEvent	1	149	7529119649	# Message: ChoiceLogged_3
UserEvent	1	150	7529623034	# Message: GreenCross
UserEvent	1	151	7531123438	# Message: Trial_31
UserEvent	1	152	7531126146	# Message: WhiteCross
UserEvent	1	153	7532961927	# Message: ChoicePhase
UserEvent	1	154	7535285683	# Message: ChoiceLogged_2
UserEvent	1	155	7535789864	# Message: GreenCross
UserEvent	1	156	7537289896	# Message: Trial_32
UserEvent	1	157	7537294897	# Message: WhiteCross
UserEvent	1	158	7539259250	# Message: ChoicePhase
UserEvent	1	159	7541598329	# Message: ChoiceLogged_1
UserEvent	1	160	7542101901	# Message: GreenCross
UserEvent	1	161	7543602131	# Message: Trial_33
UserEvent	1	162	7543603491	# Message: WhiteCross
UserEvent	1	163	7545241561	# Message: ChoicePhase
UserEvent	1	164	7548079377	# Message: ChoiceLogged_1
UserEvent	1	165	7548582760	# Message: GreenCross
UserEvent	1	166	7550083762	# Message: Trial_34
UserEvent	1	167	7550085545	# Message: WhiteCross
UserEvent	1	168	7552188617	# Message: ChoicePhase
UserEvent	1	169	7558442491	# Message: ChoiceLogged_1
UserEvent	1	170	7558945689	# Message: GreenCross
UserEvent	1	171	7560449989	# Message: Trial_35
UserEvent	1	172	7560452293	# Message: WhiteCross
UserEvent	1	173	7563351639	# Message: ChoicePhase
UserEvent	1	174	7565876232	# Message: ChoiceLogged_3
UserEvent	1	175	7566379760	# Message: GreenCross
UserEvent	1	176	7567882926	# Message: Trial_36
UserEvent	1	177	7567885094	# Message: WhiteCross
UserEvent	1	178	7570017928	# Message: ChoicePhase
UserEvent	1	179	7572954182	# Message: ChoiceLogged_3
UserEvent	1	180	7573459550	# Message: GreenCross
UserEvent	1	181	7574959449	# Message: Trial_37
UserEvent	1	182	7574961074	# Message: WhiteCross
UserEvent	1	183	7576595876	# Message: ChoicePhase
UserEvent	1	184	7579167953	# Message: ChoiceLogged_3
UserEvent	1	185	7579671663	# Message: GreenCross
UserEvent	1	186	7581172499	# Message: Trial_38
UserEvent	1	187	7581174126	# Message: WhiteCross
UserEvent	1	188	7582810547	# Message: ChoicePhase
UserEvent	1	189	7587915557	# Message: ChoiceLogged_3
UserEvent	1	190	7588419295	# Message: GreenCross
UserEvent	1	191	7589919388	# Message: Trial_39
UserEvent	1	192	7589920786	# Message: WhiteCross
UserEvent	1	193	7593273247	# Message: ChoicePhase
UserEvent	1	194	7596511699	# Message: ChoiceLogged_2
UserEvent	1	195	7597017398	# Message: GreenCross
UserEvent	1	196	7598518561	# Message: Trial_40
UserEvent	1	197	7598520540	# Message: WhiteCross
UserEvent	1	198	7600857488	# Message: ChoicePhase
UserEvent	1	199	7608360016	# Message: ChoiceLogged_3
UserEvent	1	200	7608863098	# Message: GreenCross
UserEvent	1	201	7610367306	# Message: Trial_41
UserEvent	1	202	7610369771	# Message: WhiteCross
UserEvent	1	203	7612533122	# Message: ChoicePhase
UserEvent	1	204	7616304622	# Message: ChoiceLogged_1
UserEvent	1	205	7616808321	# Message: GreenCross
UserEvent	1	206	7618308971	# Message: Trial_42
UserEvent	1	207	7618310484	# Message: WhiteCross
UserEvent	1	208	7620163407	# Message: ChoicePhase
UserEvent	1	209	7622803809	# Message: ChoiceLogged_1
UserEvent	1	210	7623307102	# Message: GreenCross
UserEvent	1	211	7624810571	# Message: Trial_43
UserEvent	1	212	7624817293	# Message: WhiteCross
UserEvent	1	213	7626444248	# Message: ChoicePhase
UserEvent	1	214	7628683211	# Message: ChoiceLogged_3
UserEvent	1	215	7629190365	# Message: GreenCross
UserEvent	1	216	7630692809	# Message: Trial_44
UserEvent	1	217	7630695149	# Message: WhiteCross
UserEvent	1	218	7632325299	# Message: ChoicePhase
UserEvent	1	219	7633898399	# Message: ChoiceLogged_2
UserEvent	1	220	7634402136	# Message: GreenCross
UserEvent	1	221	7635902823	# Message: Trial_45
UserEvent	1	222	7635904328	# Message: WhiteCross
UserEvent	1	223	7637806968	# Message: ChoicePhase
UserEvent	1	224	7639379644	# Message: ChoiceLogged_3
UserEvent	1	225	7639882611	# Message: GreenCross
UserEvent	1	226	7641383432	# Message: Trial_46
UserEvent	1	227	7641385321	# Message: WhiteCross
UserEvent	1	228	7643387829	# Message: ChoicePhase
UserEvent	1	229	7645293764	# Message: ChoiceLogged_2
UserEvent	1	230	7645797937	# Message: GreenCross
UserEvent	1	231	7647299939	# Message: Trial_47
UserEvent	1	232	7647302188	# Message: WhiteCross
UserEvent	1	233	7648937088	# Message: ChoicePhase
UserEvent	1	234	7651125016	# Message: ChoiceLogged_1
UserEvent	1	235	7651628710	# Message: GreenCross
UserEvent	1	236	7653131676	# Message: Trial_48
UserEvent	1	237	7653133273	# Message: WhiteCross
UserEvent	1	238	7655083889	# Message: ChoicePhase
UserEvent	1	239	7657058384	# Message: ChoiceLogged_1
UserEvent	1	240	7657561576	# Message: GreenCross
