[iView]
Converted from:	C:\Users\iView X\Desktop\SebastianGluth\OUTPUT\EyeTrackingData_ID18.idf
Date:	12.03.2019 16:03:35
Version:	IDF Event Detector 3.0.18
Sample Rate:	500
Subject:	S3_3AFC_Eye_ID18                                                                                                                                                                                                                                                
Description:	18                                                                                                                                                                                                                                                              

Table Header for Fixations:
Event Type	Trial	Number	Start	End	Duration	Location X	Location Y	Dispersion X	Dispersion Y	Plane	Avg. Pupil Size X	Avg Pupil Size Y

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.

Table Header for Blinks:
Event Type	Trial	Number	Start	End	Duration

Table Header for User Events:
Event Type	Trial	Number	Start	Description

UserEvent	1	1	1171490673	# Message: Trial_1
UserEvent	1	2	1171495605	# Message: WhiteCross
UserEvent	1	3	1174612992	# Message: ChoicePhase
UserEvent	1	4	1176935500	# Message: ChoiceLogged_2
UserEvent	1	5	1177442098	# Message: GreenCross
UserEvent	1	6	1178942682	# Message: Trial_2
UserEvent	1	7	1178945243	# Message: WhiteCross
UserEvent	1	8	1180577380	# Message: ChoicePhase
UserEvent	1	9	1188048226	# Message: ChoiceLogged_2
UserEvent	1	10	1188555268	# Message: GreenCross
UserEvent	1	11	1190055754	# Message: Trial_3
UserEvent	1	12	1190057946	# Message: WhiteCross
UserEvent	1	13	1191692298	# Message: ChoicePhase
UserEvent	1	14	1195645212	# Message: ChoiceLogged_2
UserEvent	1	15	1196148292	# Message: GreenCross
UserEvent	1	16	1197648358	# Message: Trial_4
UserEvent	1	17	1197650806	# Message: WhiteCross
UserEvent	1	18	1199289135	# Message: ChoicePhase
UserEvent	1	19	1203526914	# Message: ChoiceLogged_2
UserEvent	1	20	1204030760	# Message: GreenCross
UserEvent	1	21	1205531745	# Message: Trial_5
UserEvent	1	22	1205533942	# Message: WhiteCross
UserEvent	1	23	1207451351	# Message: ChoicePhase
UserEvent	1	24	1209475402	# Message: ChoiceLogged_3
UserEvent	1	25	1209980244	# Message: GreenCross
UserEvent	1	26	1211480551	# Message: Trial_6
UserEvent	1	27	1211482612	# Message: WhiteCross
UserEvent	1	28	1213348881	# Message: ChoicePhase
UserEvent	1	29	1218937067	# Message: ChoiceLogged_3
UserEvent	1	30	1219439394	# Message: GreenCross
UserEvent	1	31	1220940199	# Message: Trial_7
UserEvent	1	32	1220949057	# Message: WhiteCross
UserEvent	1	33	1222578753	# Message: ChoicePhase
UserEvent	1	34	1224934240	# Message: ChoiceLogged_3
UserEvent	1	35	1225437534	# Message: GreenCross
UserEvent	1	36	1226938764	# Message: Trial_8
UserEvent	1	37	1226944608	# Message: WhiteCross
UserEvent	1	38	1228810044	# Message: ChoicePhase
UserEvent	1	39	1230932031	# Message: ChoiceLogged_3
UserEvent	1	40	1231434868	# Message: GreenCross
UserEvent	1	41	1232935437	# Message: Trial_9
UserEvent	1	42	1232937391	# Message: WhiteCross
UserEvent	1	43	1234574078	# Message: ChoicePhase
UserEvent	1	44	1235866732	# Message: ChoiceLogged_3
UserEvent	1	45	1236370821	# Message: GreenCross
UserEvent	1	46	1237870999	# Message: Trial_10
UserEvent	1	47	1237872979	# Message: WhiteCross
UserEvent	1	48	1239742796	# Message: ChoicePhase
UserEvent	1	49	1244360310	# Message: ChoiceLogged_3
UserEvent	1	50	1244863458	# Message: GreenCross
UserEvent	1	51	1246362581	# Message: Trial_11
UserEvent	1	52	1246364353	# Message: WhiteCross
UserEvent	1	53	1248002748	# Message: ChoicePhase
UserEvent	1	54	1255259730	# Message: ChoiceLogged_1
UserEvent	1	55	1255763578	# Message: GreenCross
UserEvent	1	56	1257264588	# Message: Trial_12
UserEvent	1	57	1257270646	# Message: WhiteCross
UserEvent	1	58	1259298643	# Message: ChoicePhase
UserEvent	1	59	1260954535	# Message: ChoiceLogged_3
UserEvent	1	60	1261456738	# Message: GreenCross
UserEvent	1	61	1262957453	# Message: Trial_13
UserEvent	1	62	1262959322	# Message: WhiteCross
UserEvent	1	63	1264796675	# Message: ChoicePhase
UserEvent	1	64	1266369496	# Message: ChoiceLogged_1
UserEvent	1	65	1266872802	# Message: GreenCross
UserEvent	1	66	1268373535	# Message: Trial_14
UserEvent	1	67	1268375976	# Message: WhiteCross
UserEvent	1	68	1270277876	# Message: ChoicePhase
UserEvent	1	69	1273220358	# Message: ChoiceLogged_1
UserEvent	1	70	1273725750	# Message: GreenCross
UserEvent	1	71	1275226306	# Message: Trial_15
UserEvent	1	72	1275227845	# Message: WhiteCross
UserEvent	1	73	1277125101	# Message: ChoicePhase
UserEvent	1	74	1280965274	# Message: ChoiceLogged_3
UserEvent	1	75	1281469120	# Message: GreenCross
UserEvent	1	76	1282971107	# Message: Trial_16
UserEvent	1	77	1282973091	# Message: WhiteCross
UserEvent	1	78	1284608799	# Message: ChoicePhase
UserEvent	1	79	1287477922	# Message: ChoiceLogged_1
UserEvent	1	80	1287980123	# Message: GreenCross
UserEvent	1	81	1289480128	# Message: Trial_17
UserEvent	1	82	1289482937	# Message: WhiteCross
UserEvent	1	83	1291419877	# Message: ChoicePhase
UserEvent	1	84	1295692360	# Message: ChoiceLogged_2
UserEvent	1	85	1296199096	# Message: GreenCross
UserEvent	1	86	1297703315	# Message: Trial_18
UserEvent	1	87	1297705277	# Message: WhiteCross
UserEvent	1	88	1299334081	# Message: ChoicePhase
UserEvent	1	89	1302241092	# Message: ChoiceLogged_2
UserEvent	1	90	1302743400	# Message: GreenCross
UserEvent	1	91	1304243198	# Message: Trial_19
UserEvent	1	92	1304245905	# Message: WhiteCross
UserEvent	1	93	1305885505	# Message: ChoicePhase
UserEvent	1	94	1308686906	# Message: ChoiceLogged_2
UserEvent	1	95	1309188796	# Message: GreenCross
UserEvent	1	96	1310688890	# Message: Trial_20
UserEvent	1	97	1310690445	# Message: WhiteCross
UserEvent	1	98	1312329651	# Message: ChoicePhase
UserEvent	1	99	1313519592	# Message: ChoiceLogged_1
UserEvent	1	100	1314023655	# Message: GreenCross
UserEvent	1	101	1315525473	# Message: Trial_21
UserEvent	1	102	1315527758	# Message: WhiteCross
UserEvent	1	103	1317427496	# Message: ChoicePhase
UserEvent	1	104	1324398198	# Message: ChoiceLogged_3
UserEvent	1	105	1324901666	# Message: GreenCross
UserEvent	1	106	1326401836	# Message: Trial_22
UserEvent	1	107	1326404180	# Message: WhiteCross
UserEvent	1	108	1328040018	# Message: ChoicePhase
UserEvent	1	109	1329162551	# Message: ChoiceLogged_1
UserEvent	1	110	1329665629	# Message: GreenCross
UserEvent	1	111	1331166413	# Message: Trial_23
UserEvent	1	112	1331168223	# Message: WhiteCross
UserEvent	1	113	1333006720	# Message: ChoicePhase
UserEvent	1	114	1334898800	# Message: ChoiceLogged_2
UserEvent	1	115	1335404300	# Message: GreenCross
UserEvent	1	116	1336904520	# Message: Trial_24
UserEvent	1	117	1336906138	# Message: WhiteCross
UserEvent	1	118	1338536329	# Message: ChoicePhase
UserEvent	1	119	1341525219	# Message: ChoiceLogged_2
UserEvent	1	120	1342028474	# Message: GreenCross
UserEvent	1	121	1343528329	# Message: Trial_25
UserEvent	1	122	1343531019	# Message: WhiteCross
UserEvent	1	123	1345683366	# Message: ChoicePhase
UserEvent	1	124	1349477466	# Message: ChoiceLogged_2
UserEvent	1	125	1349981633	# Message: GreenCross
UserEvent	1	126	1351485800	# Message: Trial_26
UserEvent	1	127	1351487946	# Message: WhiteCross
UserEvent	1	128	1353933262	# Message: ChoicePhase
UserEvent	1	129	1355371817	# Message: ChoiceLogged_2
UserEvent	1	130	1355875392	# Message: GreenCross
UserEvent	1	131	1357376226	# Message: Trial_27
UserEvent	1	132	1357378024	# Message: WhiteCross
UserEvent	1	133	1359411912	# Message: ChoicePhase
UserEvent	1	134	1360767833	# Message: ChoiceLogged_1
UserEvent	1	135	1361271642	# Message: GreenCross
UserEvent	1	136	1362772238	# Message: Trial_28
UserEvent	1	137	1362775240	# Message: WhiteCross
UserEvent	1	138	1364410777	# Message: ChoicePhase
UserEvent	1	139	1365299402	# Message: ChoiceLogged_2
UserEvent	1	140	1365803461	# Message: GreenCross
UserEvent	1	141	1367306372	# Message: Trial_29
UserEvent	1	142	1367307359	# Message: WhiteCross
UserEvent	1	143	1369108434	# Message: ChoicePhase
UserEvent	1	144	1370930564	# Message: ChoiceLogged_3
UserEvent	1	145	1371434018	# Message: GreenCross
UserEvent	1	146	1372938144	# Message: Trial_30
UserEvent	1	147	1372940543	# Message: WhiteCross
UserEvent	1	148	1374575616	# Message: ChoicePhase
UserEvent	1	149	1375916697	# Message: ChoiceLogged_2
UserEvent	1	150	1376422452	# Message: GreenCross
UserEvent	1	151	1377924400	# Message: Trial_31
UserEvent	1	152	1377930535	# Message: WhiteCross
UserEvent	1	153	1379556879	# Message: ChoicePhase
